Tow Date,Make,Style,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,day_of_week
2019-03-09,CADI,4D,WHI,AV84259,IL,701 N. Sacramento,(773) 265-7605,6943048,Saturday
2019-03-09,CADI,4D,GLD,DL6284E,IL,701 N. Sacramento,(773) 265-7605,6953086,Saturday
2019-03-09,CHEV,2D,BLK,N219292,IL,10300 S. Doty,(773) 568-8495,2872605,Saturday
2019-03-09,CHEV,2D,MAR,800HAM,IN,10300 S. Doty,(773) 568-8495,2872561,Saturday
2019-03-09,CHEV,4D,WHI,AH18987,IL,10300 S. Doty,(773) 568-8495,2872608,Saturday
2019-03-09,CHEV,4D,RED,214MDB,IN,10300 S. Doty,(773) 568-8495,2872545,Saturday
2019-03-09,CHEV,4D,BLU,BE24081,IL,701 N. Sacramento,(773) 265-7605,6952921,Saturday
2019-03-09,CHEV,4D,SIL,L758449,IL,10300 S. Doty,(773) 568-8495,2872560,Saturday
2019-03-09,CHEV,4D,RED,AL82217,IL,10300 S. Doty,(773) 568-8495,2872576,Saturday
2019-03-09,CHEV,4D,GRY,AZ70805,IL,701 N. Sacramento,(773) 265-7605,6952906,Saturday
2019-03-09,CHEV,4D,MAR,ITSOK,IL,10300 S. Doty,(773) 568-8495,2872594,Saturday
2019-03-09,CHEV,4D,TAN,BE20938,IL,701 N. Sacramento,(773) 265-7605,6953055,Saturday
2019-03-09,CHEV,DP,WHI,81849F,IL,701 N. Sacramento,(773) 265-7605,6952926,Saturday
2019-03-09,CHEV,LL,GRY,5F67J4,TN,701 N. Sacramento,(773) 265-7605,6953074,Saturday
2019-03-09,CHEV,LL,GRN,,IL,701 N. Sacramento,(773) 265-7605,6953084,Saturday
2019-03-09,CHEV,LL,BRO,AV76118,IL,10300 S. Doty,(773) 568-8495,2872559,Saturday
2019-03-09,CHEV,VN,WHI,163875H,IL,10300 S. Doty,(773) 568-8495,2872606,Saturday
2019-03-09,CHRY,4D,SIL,BA25596,IL,701 N. Sacramento,(773) 265-7605,6953077,Saturday
2019-03-09,CHRY,VN,GLD,S138782,IL,701 N. Sacramento,(773) 265-7605,6953054,Saturday
2019-03-09,CHRY,VN,COM,AW31260,IL,701 N. Sacramento,(773) 265-7605,6953070,Saturday
2019-03-09,DODG,4D,BLU,AW33377,IL,701 N. Sacramento,(773) 265-7605,6953067,Saturday
2019-03-09,DODG,VN,WHI,,IL,10300 S. Doty,(773) 568-8495,2872548,Saturday
2019-03-09,DODG,VN,RED,Q152185,IL,701 N. Sacramento,(773) 265-7605,6953043,Saturday
2019-03-09,FORD,4D,TAN,S230362,IL,701 N. Sacramento,(773) 265-7605,6952949,Saturday
2019-03-09,FORD,4D,GRY,AF63011,IL,701 N. Sacramento,(773) 265-7605,6952917,Saturday
2019-03-09,FORD,4D,TAN,H899920,IL,701 N. Sacramento,(773) 265-7605,6953092,Saturday
2019-03-09,FORD,LL,WHI,AD70275,IL,10300 S. Doty,(773) 568-8495,2872565,Saturday
2019-03-09,FORD,LL,WHI,MAY12,IL,701 N. Sacramento,(773) 265-7605,6953085,Saturday
2019-03-09,FORD,LL,BLU,AN26081,IL,701 N. Sacramento,(773) 265-7605,6952931,Saturday
2019-03-09,FORD,LL,WHI,BA81178,IL,701 N. Sacramento,(773) 265-7605,6953050,Saturday
2019-03-09,FORD,LL,BLU,Q898515,IL,701 N. Sacramento,(773) 265-7605,6953068,Saturday
2019-03-09,FORD,VC,WHI,Q513787,IL,701 N. Sacramento,(773) 265-7605,6952932,Saturday
2019-03-09,FORD,VN,ONG,2054191B,IL,10300 S. Doty,(773) 568-8495,2872564,Saturday
2019-03-09,GMC,LL,GRN,AD59478,IL,701 N. Sacramento,(773) 265-7605,6953104,Saturday
2019-03-09,HOND,2D,SIL,P700377,IL,701 N. Sacramento,(773) 265-7605,6952936,Saturday
2019-03-09,HOND,2D,SIL,AG82329,IL,10300 S. Doty,(773) 568-8495,2872568,Saturday
2019-03-09,HOND,2D,BLK,AD56867,IL,701 N. Sacramento,(773) 265-7605,6952950,Saturday
2019-03-09,HOND,2D,WHI,AX25782,IL,10300 S. Doty,(773) 568-8495,2872544,Saturday
2019-03-09,HYUN,4D,RED,BA23070,IL,701 N. Sacramento,(773) 265-7605,6952914,Saturday
2019-03-09,HYUN,LL,BLK,631U052,IL,10300 S. Doty,(773) 568-8495,2872569,Saturday
2019-03-09,INFI,4D,SIL,431761D,IL,701 N. Sacramento,(773) 265-7605,6953097,Saturday
2019-03-09,JEEP,4D,RED,KSEJODA,IN,10300 S. Doty,(773) 568-8495,2872563,Saturday
2019-03-09,JEEP,LL,BLU,AW18377,IL,701 N. Sacramento,(773) 265-7605,6953071,Saturday
2019-03-09,JEEP,LL,BLU,AQ40163,IL,701 N. Sacramento,(773) 265-7605,6952905,Saturday
2019-03-09,JEEP,LL,GRN,,IL,701 N. Sacramento,(773) 265-7605,6953035,Saturday
2019-03-09,JEEP,LL,WHI,AG46874,IL,701 N. Sacramento,(773) 265-7605,6953083,Saturday
2019-03-09,JEEP,LL,BLU,V526774,IL,701 N. Sacramento,(773) 265-7605,6952918,Saturday
2019-03-09,KIA,4D,RED,AM78406,IL,701 N. Sacramento,(773) 265-7605,6953058,Saturday
2019-03-09,KIA,4D,GRY,AG33005,IL,701 N. Sacramento,(773) 265-7605,6953065,Saturday
2019-03-09,LEXS,4D,WHI,Q928690,IL,701 N. Sacramento,(773) 265-7605,6953072,Saturday
2019-03-09,LEXS,4D,BLK,BA93592,IL,10300 S. Doty,(773) 568-8495,2872604,Saturday
2019-03-09,LEXS,4D,DBL,ZU16562,IL,701 N. Sacramento,(773) 265-7605,6952919,Saturday
2019-03-09,MAZD,4D,BLK,AQ49153,IL,10300 S. Doty,(773) 568-8495,2872607,Saturday
2019-03-09,MAZD,4D,GRY,AV17168,IL,701 N. Sacramento,(773) 265-7605,6953051,Saturday
2019-03-09,MERC,4D,BLK,601U163,IL,701 N. Sacramento,(773) 265-7605,6952990,Saturday
2019-03-09,MERC,4D,GRY,6953064,IL,701 N. Sacramento,(773) 265-7605,6953064,Saturday
2019-03-09,MERC,4D,TAN,,IL,10300 S. Doty,(773) 568-8495,2872614,Saturday
2019-03-09,MERZ,4D,BLK,ROEYAH,IL,701 N. Sacramento,(773) 265-7605,6953036,Saturday
2019-03-09,MERZ,4D,BLK,BE90106,IL,701 N. Sacramento,(773) 265-7605,6953037,Saturday
2019-03-09,MITS,LL,WHI,AY77742,IL,701 N. Sacramento,(773) 265-7605,6953057,Saturday
2019-03-09,MITS,LL,WHI,BD96635,IL,701 N. Sacramento,(773) 265-7605,6952939,Saturday
2019-03-09,NISS,4D,RED,Q580369,IL,701 N. Sacramento,(773) 265-7605,6953062,Saturday
2019-03-09,NISS,4D,BLU,AN18303,IL,10300 S. Doty,(773) 568-8495,2872557,Saturday
2019-03-09,NISS,4D,RED,Q612369,IL,701 N. Sacramento,(773) 265-7605,6953047,Saturday
2019-03-09,NISS,4D,BLK,Q596808,IL,701 N. Sacramento,(773) 265-7605,6952938,Saturday
2019-03-09,NISS,4D,SIL,ZU34203,IL,10300 S. Doty,(773) 568-8495,2872546,Saturday
2019-03-09,OLDS,4D,BLU,BA33863,IL,701 N. Sacramento,(773) 265-7605,6953076,Saturday
2019-03-09,PLYM,VN,TAN,708112,IL,701 N. Sacramento,(773) 265-7605,6953079,Saturday
2019-03-09,PONT,4D,WHI,AS87165,IL,701 N. Sacramento,(773) 265-7605,6952927,Saturday
2019-03-09,PONT,4D,GRY,AW91662,IL,701 N. Sacramento,(773) 265-7605,6953052,Saturday
2019-03-09,PONT,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2872599,Saturday
2019-03-09,PONT,4D,WHI,19982T9,TX,10300 S. Doty,(773) 568-8495,2872598,Saturday
2019-03-09,PONT,4D,RED,BE86729,IL,10300 S. Doty,(773) 568-8495,2872550,Saturday
2019-03-09,PONT,4D,GRY,AW91662,IL,701 N. Sacramento,(773) 265-7605,6953052,Saturday
2019-03-09,PONT,LL,GRY,AS70294,IL,701 N. Sacramento,(773) 265-7605,6953053,Saturday
2019-03-09,ROV,LL,BLK,AP37018,IL,10300 S. Doty,(773) 568-8495,2872597,Saturday
2019-03-09,TOYT,4D,RED,DNJ0875,MI,701 N. Sacramento,(773) 265-7605,6953004,Saturday
2019-03-09,TOYT,4D,GRY,Q636135,IL,701 N. Sacramento,(773) 265-7605,6953041,Saturday
2019-03-09,TOYT,4D,GRY,BE21096,IL,701 N. Sacramento,(773) 265-7605,6953066,Saturday
2019-03-09,TOYT,LL,GRY,1695609,IL,701 N. Sacramento,(773) 265-7605,6953073,Saturday
2019-03-09,TOYT,VN,BLU,,IL,701 N. Sacramento,(773) 265-7605,6952916,Saturday
2019-03-09,VOLK,4D,GRY,,IL,701 N. Sacramento,(773) 265-7605,6952941,Saturday
2019-03-09,VOLK,4D,BLU,AJ26973,IL,701 N. Sacramento,(773) 265-7605,6953075,Saturday
2019-03-09,VOLK,4D,BLU,AP46247,IL,10300 S. Doty,(773) 568-8495,2872602,Saturday
2019-03-09,VOLV,4D,BLK,AMU707,IN,10300 S. Doty,(773) 568-8495,2872611,Saturday
2019-03-09,VOLV,LL,SIL,AQ46855,IL,701 N. Sacramento,(773) 265-7605,6952925,Saturday
2019-03-08,ACUR,2D,WHI,AU28256,IL,10300 S. Doty,(773) 568-8495,2872538,Friday
2019-03-08,BUIC,4D,WHI,BA40916,IL,701 N. Sacramento,(773) 265-7605,6952750,Friday
2019-03-08,BUIC,4D,GRY,216U213,IL,701 N. Sacramento,(773) 265-7605,6952894,Friday
2019-03-08,BUIC,4D,GRY,E392937,IL,10300 S. Doty,(773) 785-9752,1719015,Friday
2019-03-08,CADI,4D,BLK,AJ16921,IL,701 N. Sacramento,(773) 265-7605,6952749,Friday
2019-03-08,CADI,4D,WHI,AS69336,IL,10300 S. Doty,(773) 568-8495,2872484,Friday
2019-03-08,CADI,4T,BLK,,IL,701 N. Sacramento,(773) 265-7605,6952753,Friday
2019-03-08,CHEV,2D,PLE,5833777,IL,701 N. Sacramento,(773) 265-7605,6952774,Friday
2019-03-08,CHEV,2D,BLK,AM24645,IL,701 N. Sacramento,(773) 265-7605,6952856,Friday
2019-03-08,CHEV,4D,SIL,367513,IL,701 N. Sacramento,(773) 265-7605,6952841,Friday
2019-03-08,CHEV,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2872532,Friday
2019-03-08,CHEV,4D,BLU,843739,IL,701 N. Sacramento,(773) 265-7605,6952859,Friday
2019-03-08,CHEV,4D,WHI,BE17430,IL,701 N. Sacramento,(773) 265-7605,6952887,Friday
2019-03-08,CHEV,4D,WHI,,IL,10300 S. Doty,(773) 568-8495,2872541,Friday
2019-03-08,CHEV,4D,BLK,,IL,701 N. Sacramento,(773) 265-7605,6952882,Friday
2019-03-08,CHEV,4D,RED,BA41708,IL,701 N. Sacramento,(773) 265-7605,6952891,Friday
2019-03-08,CHEV,LL,SIL,ZZ42735,IL,701 N. Sacramento,(773) 265-7605,6952881,Friday
2019-03-08,CHEV,LL,BLU,AX29739,IL,701 N. Sacramento,(773) 265-7605,6952863,Friday
2019-03-08,CHEV,LL,GRN,AN21242,IL,701 N. Sacramento,(773) 265-7605,6952751,Friday
2019-03-08,CHEV,PK,RED,2431982B,IL,701 N. Sacramento,(773) 265-7605,6952840,Friday
2019-03-08,CHEV,PK,RED,2473769B,IL,701 N. Sacramento,(773) 265-7605,6952835,Friday
2019-03-08,CHEV,VN,WHI,317XYE,WI,701 N. Sacramento,(773) 265-1846,1538465,Friday
2019-03-08,CHEV,VN,BLU,,IL,10300 S. Doty,(773) 568-8495,2872522,Friday
2019-03-08,CHRY,2D,WHI,K286929,IN,701 N. Sacramento,(773) 265-7605,6952756,Friday
2019-03-08,CHRY,4D,RED,530795,IL,10300 S. Doty,(773) 568-8495,2872534,Friday
2019-03-08,CHRY,4D,BLK,Q322149,IL,10300 S. Doty,(773) 568-8495,2872498,Friday
2019-03-08,CHRY,LL,SIL,AN76587,IL,701 N. Sacramento,(773) 265-7605,6952830,Friday
2019-03-08,DODG,4T,GRY,710154,IL,701 N. Sacramento,(773) 265-7605,6952737,Friday
2019-03-08,DODG,VN,BLU,AT77890,IL,10300 S. Doty,(773) 568-8495,2872486,Friday
2019-03-08,DODG,VN,GRN,AS63408,IL,701 N. Sacramento,(773) 265-7605,6952855,Friday
2019-03-08,DODG,VN,BLU,,IL,701 N. Sacramento,(773) 265-7605,6952746,Friday
2019-03-08,FORD,4D,GRY,V847127,IL,701 N. Sacramento,(773) 265-7605,6952843,Friday
2019-03-08,FORD,4D,WHI,P253145,IL,701 N. Sacramento,(773) 265-7605,6952775,Friday
2019-03-08,FORD,4D,BLU,ALZ715,IN,10300 S. Doty,(773) 568-8495,2872523,Friday
2019-03-08,FORD,4D,TAN,387U733,IL,10300 S. Doty,(773) 568-8495,2872495,Friday
2019-03-08,FORD,4D,TAN,AT31924,IL,701 N. Sacramento,(773) 265-7605,6952902,Friday
2019-03-08,FORD,4D,BLK,ZU90187,IL,701 N. Sacramento,(773) 265-7605,6952880,Friday
2019-03-08,FORD,4D,MAR,532U265,IL,701 N. Sacramento,(773) 265-7605,6952850,Friday
2019-03-08,FORD,VN,TAN,ZQ75172,IL,701 N. Sacramento,(773) 265-7605,6952773,Friday
2019-03-08,FORD,VN,TAN,V182593,IL,10300 S. Doty,(773) 568-8495,2872535,Friday
2019-03-08,FORD,VN,WHI,TK457NNV,IN,701 N. Sacramento,(773) 265-7605,6952730,Friday
2019-03-08,GMC,LL,RED,AS82419,IL,701 N. Sacramento,(773) 265-7605,6952822,Friday
2019-03-08,GMC,PK,BLU,1967266B,IL,701 N. Sacramento,(773) 265-7605,6952836,Friday
2019-03-08,HOND,2D,GRY,,IL,701 N. Sacramento,(773) 265-1846,1538467,Friday
2019-03-08,HOND,2D,GRY,84B6468,TX,701 N. Sacramento,(773) 265-1846,1538466,Friday
2019-03-08,HOND,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2872494,Friday
2019-03-08,HOND,4D,RED,AN56307,IL,701 N. Sacramento,(773) 265-7605,6952870,Friday
2019-03-08,HOND,4D,GRN,AJ82250,IL,701 N. Sacramento,(773) 265-7605,6952857,Friday
2019-03-08,HOND,4D,BLU,Q707593,IL,701 N. Sacramento,(773) 265-7605,6952778,Friday
2019-03-08,HOND,VN,GLD,Q502378,IL,701 N. Sacramento,(773) 265-7605,6952868,Friday
2019-03-08,HYUN,4D,GRY,FFX1193,NC,400 E. Lower Wacker,(312) 744-7550,200516,Friday
2019-03-08,HYUN,4D,BLU,AQ63929,IL,701 N. Sacramento,(773) 265-7605,6952831,Friday
2019-03-08,HYUN,4D,GRY,AX69092,IL,701 N. Sacramento,(773) 265-7605,6952851,Friday
2019-03-08,HYUN,4D,GRY,9887909,IL,701 N. Sacramento,(773) 265-7605,6952896,Friday
2019-03-08,HYUN,4T,SIL,R828469,IL,701 N. Sacramento,(773) 265-7605,6952752,Friday
2019-03-08,INFI,LL,GRY,,IL,10300 S. Doty,(773) 568-8495,2872481,Friday
2019-03-08,JEEP,LL,RED,AT58231,IL,701 N. Sacramento,(773) 265-7605,6952823,Friday
2019-03-08,JEEP,LL,GRY,Q881183,IL,701 N. Sacramento,(773) 265-7605,6952846,Friday
2019-03-08,JEEP,LL,BLK,Z634445,IL,701 N. Sacramento,(773) 265-7605,6952858,Friday
2019-03-08,KIA,4D,BGE,,IL,701 N. Sacramento,(773) 265-7605,6952852,Friday
2019-03-08,LAND,LL,BLU,7YAH476,CA,701 N. Sacramento,(773) 265-7605,6952885,Friday
2019-03-08,LINC,LL,SIL,AX32775,IL,701 N. Sacramento,(773) 265-7605,6952755,Friday
2019-03-08,MERC,2D,GRY,AX19095,IL,10300 S. Doty,(773) 568-8495,2872490,Friday
2019-03-08,MERC,4D,SIL,BE76627,IL,10300 S. Doty,(773) 568-8495,2872528,Friday
2019-03-08,MERC,4D,TAN,Z509639,IL,701 N. Sacramento,(773) 265-7605,6952741,Friday
2019-03-08,MERC,LL,BLK,287U316,IL,10300 S. Doty,(773) 568-8495,2872520,Friday
2019-03-08,MITS,4D,SIL,656RAR,IN,701 N. Sacramento,(773) 265-7605,6952888,Friday
2019-03-08,MITS,4D,BGE,281304,IL,701 N. Sacramento,(773) 265-7605,6952765,Friday
2019-03-08,NISS,4D,GRY,BG55843,IL,10300 S. Doty,(773) 568-8495,2872478,Friday
2019-03-08,NISS,4D,GRY,V564697,IL,10300 S. Doty,(773) 568-8495,2872525,Friday
2019-03-08,NISS,4D,BGE,AY71034,IL,701 N. Sacramento,(773) 265-7605,6952838,Friday
2019-03-08,NISS,4T,GRY,E196823,IL,701 N. Sacramento,(773) 265-7605,6952767,Friday
2019-03-08,NISS,4T,SIL,ZX77554,IL,701 N. Sacramento,(773) 265-7605,6952754,Friday
2019-03-08,NISS,4T,RED,K944207,IL,10300 S. Doty,(773) 568-8495,2872477,Friday
2019-03-08,NISS,LL,GRY,AZ35265,IL,701 N. Sacramento,(773) 265-7605,6952872,Friday
2019-03-08,PONT,4D,BLK,Z294469,IL,701 N. Sacramento,(773) 265-7605,6952860,Friday
2019-03-08,PONT,4D,BLK,BE24412,IL,701 N. Sacramento,(773) 265-7605,6952766,Friday
2019-03-08,PONT,4D,TAN,,IL,701 N. Sacramento,(773) 265-7605,6952884,Friday
2019-03-08,PONT,4D,WHI,,IL,10300 S. Doty,(773) 568-8495,2872518,Friday
2019-03-08,PONT,4D,SIL,KBN4591,TX,10300 S. Doty,(773) 568-8495,2872533,Friday
2019-03-08,PONT,VN,WHI,BE87814,IL,701 N. Sacramento,(773) 265-7605,6952771,Friday
2019-03-08,SCIO,4H,GRY,N812353,IL,400 E. Lower Wacker,(312) 744-7550,200519,Friday
2019-03-08,TOYT,4D,WHI,Q528319,IL,701 N. Sacramento,(773) 265-7605,1538463,Friday
2019-03-08,TOYT,4D,BLK,AS69314,IL,10300 S. Doty,(773) 568-8495,2872536,Friday
2019-03-08,TOYT,4D,GRY,347424,IL,10300 S. Doty,(773) 568-8495,2872476,Friday
2019-03-08,TOYT,4T,GRY,524U106,IL,10300 S. Doty,(773) 568-8495,2872479,Friday
2019-03-08,TOYT,VN,GRY,Y749821,IL,701 N. Sacramento,(773) 265-7605,6952864,Friday
2019-03-08,TOYT,VN,BLK,AT90810,IL,701 N. Sacramento,(773) 265-7605,6952873,Friday
2019-03-08,VOLK,4D,GRY,AL71875,IL,701 N. Sacramento,(773) 265-7605,6952761,Friday
2019-03-08,VOLK,4D,SIL,636U258,IL,701 N. Sacramento,(773) 265-7605,6952736,Friday
2019-03-07,AUDI,SW,BLK,,IL,701 N. Sacramento,(773) 265-7605,6952572,Thursday
2019-03-07,BMW,LL,BLK,AH75860,IL,701 N. Sacramento,(773) 265-7605,6952617,Thursday
2019-03-07,BUIC,4D,TAN,BA61384,IL,10300 S. Doty,(773) 568-8495,2872437,Thursday
2019-03-07,BUIC,4D,GRY,ZV65524,IL,701 N. Sacramento,(773) 265-1846,1538460,Thursday
2019-03-07,BUIC,4T,DGR,AT60070,IL,701 N. Sacramento,(773) 265-7605,6952585,Thursday
2019-03-07,CADI,4D,BLK,Z202492,IL,701 N. Sacramento,(773) 265-7605,6952678,Thursday
2019-03-07,CADI,4D,WHI,551U074,IL,10300 S. Doty,(773) 568-8495,2872473,Thursday
2019-03-07,CADI,4D,BLK,AJ94587,IL,10300 S. Doty,(773) 568-8495,2872454,Thursday
2019-03-07,CHEV,2D,ONG,,IL,10300 S. Doty,(773) 568-8495,2872453,Thursday
2019-03-07,CHEV,2D,SIL,,IL,10300 S. Doty,(773) 568-8495,2872436,Thursday
2019-03-07,CHEV,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2872432,Thursday
2019-03-07,CHEV,4D,BRO,501U390,IL,701 N. Sacramento,(773) 265-7605,6952607,Thursday
2019-03-07,CHEV,4D,BLU,R846000,IL,10300 S. Doty,(773) 568-8495,2872472,Thursday
2019-03-07,CHEV,4D,BLK,BC14748,IL,10300 S. Doty,(773) 568-8495,2872466,Thursday
2019-03-07,CHEV,4D,GRY,AQ91396,IL,10300 S. Doty,(773) 568-8495,2872474,Thursday
2019-03-07,CHEV,4D,BLU,BE78456,IL,10300 S. Doty,(773) 568-8495,2872420,Thursday
2019-03-07,CHEV,4D,GRY,AB30704,IL,701 N. Sacramento,(773) 265-7605,6952598,Thursday
2019-03-07,CHEV,4D,BLK,BE24192,IL,701 N. Sacramento,(773) 265-7605,6952600,Thursday
2019-03-07,CHEV,4D,BRO,AZ94748,IL,10300 S. Doty,(773) 568-8495,2872421,Thursday
2019-03-07,CHEV,4T,GRY,Q639939,IL,701 N. Sacramento,(773) 265-7605,6952588,Thursday
2019-03-07,CHEV,4T,GRY,ZY43135,IL,10300 S. Doty,(773) 568-8495,2872444,Thursday
2019-03-07,CHEV,4T,SIL,AK34255,IL,10300 S. Doty,(773) 568-8495,2872451,Thursday
2019-03-07,CHEV,LL,GRN,HWK3017,TX,10300 S. Doty,(773) 568-8495,2872435,Thursday
2019-03-07,CHEV,LL,GRN,,IL,701 N. Sacramento,(773) 265-7605,6952714,Thursday
2019-03-07,CHEV,PK,BLK,1443357B,IL,701 N. Sacramento,(773) 265-7605,6952724,Thursday
2019-03-07,CHEV,PK,WHI,1408232B,IL,701 N. Sacramento,(773) 265-7605,6952586,Thursday
2019-03-07,CHRY,4D,MAR,AY65402,IL,701 N. Sacramento,(773) 265-7605,6952574,Thursday
2019-03-07,DODG,4D,WHI,Q726825,IL,701 N. Sacramento,(773) 265-7605,6952673,Thursday
2019-03-07,DODG,4D,GRY,AV90500,IL,10300 S. Doty,(773) 568-8495,2872464,Thursday
2019-03-07,FORD,4D,BLK,Y712266,IL,701 N. Sacramento,(773) 265-7605,6952602,Thursday
2019-03-07,FORD,4D,WHI,ZU65712,IL,701 N. Sacramento,(773) 265-7605,6952582,Thursday
2019-03-07,FORD,LL,GRY,AB46690,IL,701 N. Sacramento,(773) 265-7605,6952704,Thursday
2019-03-07,FORD,LL,BLK,Z613578,IL,10300 S. Doty,(773) 568-8495,2872438,Thursday
2019-03-07,FORD,LL,BLK,,IL,10300 S. Doty,(773) 568-8495,2872434,Thursday
2019-03-07,FORD,PK,WHI,2485002B,IL,701 N. Sacramento,(773) 265-7605,6952702,Thursday
2019-03-07,GEO,4D,WHI,,IL,701 N. Sacramento,(773) 265-7605,6952614,Thursday
2019-03-07,HOND,2D,RED,AP60160,IL,701 N. Sacramento,(773) 265-7605,6952707,Thursday
2019-03-07,HOND,4D,TAN,,IL,10300 S. Doty,(773) 568-8495,2872433,Thursday
2019-03-07,HOND,4D,GRY,AN21925,IL,701 N. Sacramento,(773) 265-7605,6952675,Thursday
2019-03-07,HYUN,4T,BGE,Z242710,IL,701 N. Sacramento,(773) 265-7605,6952593,Thursday
2019-03-07,HYUN,LL,GLD,AN60171,IL,701 N. Sacramento,(773) 265-7605,6952618,Thursday
2019-03-07,JAGU,4D,SIL,AH47800,IL,701 N. Sacramento,(773) 265-7605,6952667,Thursday
2019-03-07,JEEP,LL,RED,P439435,IL,701 N. Sacramento,(773) 265-7605,6952671,Thursday
2019-03-07,JEEP,LL,WHI,ZU24129,IL,701 N. Sacramento,(773) 265-7605,6952596,Thursday
2019-03-07,JEEP,LL,GRY,BC46080,IL,701 N. Sacramento,(773) 265-7605,6952726,Thursday
2019-03-07,JEEP,LL,BLK,,IL,10300 S. Doty,(773) 785-9752,1719012,Thursday
2019-03-07,JEEP,LL,BLK,AY51487,IL,701 N. Sacramento,(773) 265-7605,6952595,Thursday
2019-03-07,KIA,4D,GLD,Q342884,IL,701 N. Sacramento,(773) 265-7605,6952663,Thursday
2019-03-07,KIA,LL,TAN,Z295842,IL,701 N. Sacramento,(773) 265-7605,6952615,Thursday
2019-03-07,KIA,VN,LBL,542434,IL,701 N. Sacramento,(773) 265-7605,6952594,Thursday
2019-03-07,MAZD,4D,GRY,H498178,IL,701 N. Sacramento,(773) 265-7605,6952666,Thursday
2019-03-07,MAZD,4D,BLU,AS62168,IL,701 N. Sacramento,(773) 265-1846,1538459,Thursday
2019-03-07,MERC,4D,GRY,R492301,IL,701 N. Sacramento,(773) 265-7605,6952706,Thursday
2019-03-07,MERC,4D,GRY,AT46809,IL,701 N. Sacramento,(773) 265-7605,6952604,Thursday
2019-03-07,MERZ,4D,RED,AP54887,IL,10300 S. Doty,(773) 785-9752,1719013,Thursday
2019-03-07,MITS,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2872427,Thursday
2019-03-07,MITS,LL,BLK,439762,IL,701 N. Sacramento,(773) 265-7605,6952716,Thursday
2019-03-07,MITS,LL,RED,,IL,701 N. Sacramento,(773) 265-7605,6952692,Thursday
2019-03-07,MITS,LL,BGE,,IL,701 N. Sacramento,(773) 265-7605,6952689,Thursday
2019-03-07,NISS,4D,WHI,955113,IL,701 N. Sacramento,(773) 265-7605,6952610,Thursday
2019-03-07,NISS,4D,BLK,ZU82387,IL,701 N. Sacramento,(773) 265-7605,6952688,Thursday
2019-03-07,NISS,4D,GRN,AW29879,IL,701 N. Sacramento,(773) 265-7605,6952674,Thursday
2019-03-07,NISS,LL,RED,AY57572,IL,701 N. Sacramento,(773) 265-7605,6952682,Thursday
2019-03-07,OLDS,4D,RED,185U435,IL,10300 S. Doty,(773) 568-8495,2872462,Thursday
2019-03-07,PONT,2D,SIL,BA30615,IL,701 N. Sacramento,(773) 265-7605,6952576,Thursday
2019-03-07,PONT,4D,SIL,373U182,IL,10300 S. Doty,(773) 568-8495,2872468,Thursday
2019-03-07,PONT,4D,WHI,AX5160,IL,701 N. Sacramento,(773) 265-7605,6952664,Thursday
2019-03-07,PONT,4D,SIL,BB12641,IL,701 N. Sacramento,(773) 265-7605,6952681,Thursday
2019-03-07,PONT,4D,GRN,AQ74484,IL,701 N. Sacramento,(773) 265-7605,6952665,Thursday
2019-03-07,PONT,SW,DBL,AR79689,IL,701 N. Sacramento,(773) 265-7605,6952589,Thursday
2019-03-07,SATR,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2872467,Thursday
2019-03-07,SUBA,SW,SIL,AX87182,IL,701 N. Sacramento,(773) 265-7605,6952695,Thursday
2019-03-07,TOYT,2D,RED,AAH5867,WI,701 N. Sacramento,(773) 265-7605,6952699,Thursday
2019-03-07,TOYT,4D,SIL,15201LE,IL,701 N. Sacramento,(773) 265-7605,6952584,Thursday
2019-03-07,,,WHI,P993573,IL,701 N. Sacramento,(773) 265-7605,6952708,Thursday
2019-03-06,AUDI,4D,GRY,AD29468,IL,701 N. Sacramento,(773) 265-7605,6952505,Wednesday
2019-03-06,AUDI,4D,SIL,AT57487,IL,701 N. Sacramento,(773) 265-7605,6952535,Wednesday
2019-03-06,BUIC,2D,WHI,,IL,10300 S. Doty,(773) 568-8495,2872403,Wednesday
2019-03-06,BUIC,4D,BRO,,IL,701 N. Sacramento,(773) 265-1846,1538455,Wednesday
2019-03-06,BUIC,4D,WHI,Q921779,IL,10300 S. Doty,(773) 568-8495,2872364,Wednesday
2019-03-06,CHEV,4D,SIL,E861681,IL,10300 S. Doty,(773) 568-8495,2872412,Wednesday
2019-03-06,CHEV,4D,WHI,BE83490,IL,701 N. Sacramento,(773) 265-7605,6952443,Wednesday
2019-03-06,CHEV,4D,SIL,P4721V,WI,701 N. Sacramento,(773) 265-7605,6952438,Wednesday
2019-03-06,CHEV,4D,MAR,238419,IL,701 N. Sacramento,(773) 265-7605,6952511,Wednesday
2019-03-06,CHEV,4D,BLK,BB81940,IL,701 N. Sacramento,(773) 265-7605,6952440,Wednesday
2019-03-06,CHEV,LL,RED,,IL,10300 S. Doty,(773) 568-8495,2872371,Wednesday
