Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-03-13T00:00:00.000,SATR,4D,,GLD,AS50456,IL,701 N. Sacramento,(773) 265-7605,6953548
2019-03-13T00:00:00.000,TOYT,4D,,BLU,640U501,IL,701 N. Sacramento,(773) 265-7605,6953472
2019-03-13T00:00:00.000,TOYT,4D,,BLK,ACY5135,WI,701 N. Sacramento,(773) 265-7605,6953538
2019-03-13T00:00:00.000,TOYT,4D,,GRY,KTF7848,PA,10300 S. Doty,(773) 568-8495,2872869
2019-03-13T00:00:00.000,TOYT,4D,,SIL,AW17421,IL,10300 S. Doty,(773) 568-8495,2872921
2019-03-13T00:00:00.000,TOYT,4D,,WHI,260NKJ,KY,701 N. Sacramento,(773) 265-7605,6953498
2019-03-13T00:00:00.000,TOYT,SW,,BLK,Z654851,IL,701 N. Sacramento,(773) 265-1846,1538476
2019-03-13T00:00:00.000,TOYT,VN,TK,BLU,AV90969,IL,10300 S. Doty,(773) 568-8495,2872985
2019-03-13T00:00:00.000,TOYT,VN,,MAR,AN19346,IL,701 N. Sacramento,(773) 265-7605,6953539
2019-03-13T00:00:00.000,VOLK,4D,,TAN,AU20900,IL,10300 S. Doty,(773) 568-8495,2872966
2019-03-13T00:00:00.000,VOLK,LL,,BLU,V684440,IL,701 N. Sacramento,(773) 265-7605,6953479
2019-03-13T00:00:00.000,VOLK,SW,,GLD,P199618,IL,701 N. Sacramento,(773) 265-7605,6953502
2019-03-13T00:00:00.000,,MC,,GRN,,,701 N. Sacramento,(773) 265-7605,6953561
2019-03-12T00:00:00.000,ACUR,2D,,BLK,490U241,IL,10300 S. Doty,(773) 785-9752,1719022
2019-03-12T00:00:00.000,ACUR,4D,,BLU,21921X1,TX,701 N. Sacramento,(773) 265-7605,6953428
2019-03-12T00:00:00.000,AUDI,4D,,BLK,BB16626,IL,10300 S. Doty,(773) 568-8495,2872819
2019-03-12T00:00:00.000,BUIC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2872844
2019-03-12T00:00:00.000,BUIC,4D,,BLK,662494,IL,701 N. Sacramento,(773) 265-7605,6953426
2019-03-12T00:00:00.000,BUIC,4D,,GRN,BE17210,IL,701 N. Sacramento,(773) 265-7605,6953440
2019-03-12T00:00:00.000,BUIC,4D,,GRN,BG74487,IL,701 N. Sacramento,(773) 265-7605,6953453
2019-03-12T00:00:00.000,BUIC,4D,,RED,6866BH,IL,701 N. Sacramento,(773) 265-7605,6953432
2019-03-12T00:00:00.000,BUIC,VN,,GLD,842211,IL,10300 S. Doty,(773) 568-8495,2872791
2019-03-12T00:00:00.000,CADI,4D,,GLD,BA68201,IL,10300 S. Doty,(773) 568-8495,2872846
2019-03-12T00:00:00.000,CADI,4D,,SIL,AU89403,IL,701 N. Sacramento,(773) 265-7605,6953461
2019-03-12T00:00:00.000,CHEV,2D,,BLU,590U199,IL,10300 S. Doty,(773) 568-8495,2872843
2019-03-12T00:00:00.000,CHEV,2D,,BLU,AE29969,IL,10300 S. Doty,(773) 568-8495,2872798
2019-03-12T00:00:00.000,CHEV,2D,,WHI,BB30997,IL,10300 S. Doty,(773) 568-8495,482277
2019-03-12T00:00:00.000,CHEV,2T,,BLK,404551,IL,10300 S. Doty,(773) 568-8495,2872775
2019-03-12T00:00:00.000,CHEV,4D,,BLK,AW29602,IL,10300 S. Doty,(773) 568-8495,2872830
2019-03-12T00:00:00.000,CHEV,4D,,BLK,Z205303,IL,701 N. Sacramento,(773) 265-7605,6953452
2019-03-12T00:00:00.000,CHEV,4D,,BLU,AT83700,IL,701 N. Sacramento,(773) 265-7605,6953449
2019-03-12T00:00:00.000,CHEV,4D,,SIL,FP51932,IL,10300 S. Doty,(773) 568-8495,2872840
2019-03-12T00:00:00.000,CHEV,4D,TAH,TAN,AW32329,IL,701 N. Sacramento,(773) 265-7605,6953447
2019-03-12T00:00:00.000,CHEV,4D,,WHI,AT77060,IL,10300 S. Doty,(773) 568-8495,2872859
2019-03-12T00:00:00.000,CHEV,LL,,WHI,994398,IL,701 N. Sacramento,(773) 265-7605,6953438
2019-03-12T00:00:00.000,CHEV,LL,,RED,433141,IL,701 N. Sacramento,(773) 265-7605,6953433
2019-03-12T00:00:00.000,CHEV,LL,,GRY,AL15446,IL,701 N. Sacramento,(773) 265-7605,6953445
2019-03-12T00:00:00.000,CHEV,LL,TK,BLK,,IL,701 N. Sacramento,(773) 265-7605,6953441
2019-03-12T00:00:00.000,CHEV,VN,,DBL,,IL,701 N. Sacramento,(773) 265-7605,6953431
2019-03-12T00:00:00.000,CHEV,VN,,WHI,5585946,IL,701 N. Sacramento,(773) 265-7605,1538472
2019-03-12T00:00:00.000,CHRY,LL,,BLU,V358949,IL,10300 S. Doty,(773) 568-8495,2872801
2019-03-12T00:00:00.000,CHRY,VN,TK,TAN,218U972,IL,10300 S. Doty,(773) 568-8495,2872785
2019-03-12T00:00:00.000,DODG,LL,,RED,AQ39599,IL,10300 S. Doty,(773) 568-8495,2872848
2019-03-12T00:00:00.000,DODG,VN,,GRY,BE90206,IL,701 N. Sacramento,(773) 265-7605,6953446
2019-03-12T00:00:00.000,DODG,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2872847
2019-03-12T00:00:00.000,FORD,4T,,GLD,BB28835,IL,10300 S. Doty,(773) 568-8495,2872780
2019-03-12T00:00:00.000,FORD,LL,,BLU,AT57875,IL,10300 S. Doty,(773) 568-8495,2872802
2019-03-12T00:00:00.000,FORD,LL,,GLD,542XEN,IL,701 N. Sacramento,(773) 265-7605,6953382
2019-03-12T00:00:00.000,FORD,LL,,BLK,AG61367,IL,701 N. Sacramento,(773) 265-1846,1538471
2019-03-12T00:00:00.000,FORD,PK,,SIL,2472313B,IL,701 N. Sacramento,(773) 265-7605,6953388
2019-03-12T00:00:00.000,FORD,VN,TK,WHI,1722548B,IL,10300 S. Doty,(773) 568-8495,2872797
2019-03-12T00:00:00.000,FORD,VN,TK,WHI,S496496,IL,10300 S. Doty,(773) 568-8495,2872778
2019-03-12T00:00:00.000,FORD,VN,,RED,AY78018,IL,701 N. Sacramento,(773) 265-7605,6953381
2019-03-12T00:00:00.000,FORD,VN,,WHI,AL18308,IL,701 N. Sacramento,(773) 265-7605,6953442
2019-03-12T00:00:00.000,GMC,2D,,BLK,532U817,IL,10300 S. Doty,(773) 568-8495,2872863
2019-03-12T00:00:00.000,HOND,2D,,RED,,IL,10300 S. Doty,(773) 568-8495,2872924
2019-03-12T00:00:00.000,HOND,4D,,BLK,AV94095,IL,10300 S. Doty,(773) 568-8495,2872786
2019-03-12T00:00:00.000,HOND,4D,,GRN,Q336967,IL,10300 S. Doty,(773) 568-8495,2872827
2019-03-12T00:00:00.000,HOND,4D,,MAR,E676712,IL,10300 S. Doty,(773) 785-9752,1719024
2019-03-12T00:00:00.000,HYUN,4D,,RED,574U853,IL,10300 S. Doty,(773) 568-8495,2872853
2019-03-12T00:00:00.000,HYUN,LL,,BLU,AD45777,IL,10300 S. Doty,(773) 568-8495,2872826
2019-03-12T00:00:00.000,INFI,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2872792
2019-03-12T00:00:00.000,JEEP,LL,CHE,BLK,,,10300 S. Doty,(773) 568-8495,2872776
2019-03-12T00:00:00.000,JEEP,LL,,RED,AK38145,IL,10300 S. Doty,(773) 568-8495,2872831
2019-03-12T00:00:00.000,JEEP,LL,TK,BLK,L902188,IL,10300 S. Doty,(773) 568-8495,2872781
2019-03-12T00:00:00.000,JEEP,LL,,MAR,AX87578,IL,10300 S. Doty,(773) 568-8495,2872796
2019-03-12T00:00:00.000,JEEP,LL,TK,GRN,,IL,701 N. Sacramento,(773) 265-7605,6953384
2019-03-12T00:00:00.000,LINC,LL,,CRM,AN56677,IL,701 N. Sacramento,(773) 265-7605,6953455
2019-03-12T00:00:00.000,MAZD,4D,,RED,AT75526,IL,10300 S. Doty,(773) 568-8495,2872852
2019-03-12T00:00:00.000,MAZD,4D,,SIL,K957934,IL,10300 S. Doty,(773) 568-8495,2872790
2019-03-12T00:00:00.000,MERC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2872833
2019-03-12T00:00:00.000,MERC,LL,,BLU,AU19320,IL,10300 S. Doty,(773) 568-8495,2872822
2019-03-12T00:00:00.000,NISS,4D,,GRY,AR16706,IL,701 N. Sacramento,(773) 265-7605,6953448
2019-03-12T00:00:00.000,NISS,4D,,WHI,BB57933,IL,10300 S. Doty,(773) 568-8495,2872793
2019-03-12T00:00:00.000,NISS,4D,,GRY,627994,IL,701 N. Sacramento,(773) 265-7605,6953430
2019-03-12T00:00:00.000,NISS,LL,,BLK,AX31500,IL,10300 S. Doty,(773) 568-8495,2872800
2019-03-12T00:00:00.000,NISS,VN,,TAN,,IL,10300 S. Doty,(773) 568-8495,2872821
2019-03-12T00:00:00.000,NISS,VN,,SIL,BA75979,IL,701 N. Sacramento,(773) 265-7605,6953406
2019-03-12T00:00:00.000,OLDS,2D,,SIL,E706691,IL,10300 S. Doty,(773) 785-9752,1719023
2019-03-12T00:00:00.000,OLDS,4D,,WHI,DL2702AR,IL,701 N. Sacramento,(773) 265-7605,6953386
2019-03-12T00:00:00.000,OLDS,LL,,GLD,327191,IL,701 N. Sacramento,(773) 265-7605,6953437
2019-03-12T00:00:00.000,PONT,4D,,RED,ZY30037,IL,10300 S. Doty,(773) 568-8495,2872839
2019-03-12T00:00:00.000,PONT,4D,,GRN,AP69979,IL,701 N. Sacramento,(773) 265-7605,6953394
2019-03-12T00:00:00.000,PONT,4D,,BLK,AT77883,IL,701 N. Sacramento,(773) 265-7605,6953436
2019-03-12T00:00:00.000,SATR,2D,,YEL,BA44992,IL,701 N. Sacramento,(773) 265-7605,6953377
2019-03-12T00:00:00.000,SATR,4D,,WHI,AJ27517,IL,10300 S. Doty,(773) 568-8495,2872860
2019-03-12T00:00:00.000,SATR,4D,,WHI,BB22149,IL,10300 S. Doty,(773) 568-8495,2872818
2019-03-12T00:00:00.000,SATR,4D,,BLK,BA71611,IL,10300 S. Doty,(773) 568-8495,2872825
2019-03-12T00:00:00.000,SATU,4T,,LGR,743ZWH,WI,10300 S. Doty,(773) 568-8495,2872777
2019-03-12T00:00:00.000,TOYT,4D,,GRY,Q899742,IL,400 E. Lower Wacker,(312) 744-7550,0200693
2019-03-12T00:00:00.000,TOYT,4D,,GRN,DV8686,IL,10300 S. Doty,(773) 568-8495,2872845
2019-03-12T00:00:00.000,TOYT,4D,,GRY,BA30888,IL,10300 S. Doty,(773) 568-8495,2872835
2019-03-12T00:00:00.000,VOLK,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2872832
2019-03-12T00:00:00.000,VOLK,4D,,GRY,AV79325,IL,10300 S. Doty,(773) 568-8495,2872855
2019-03-12T00:00:00.000,VOLK,4D,,DBL,AE71983,IL,701 N. Sacramento,(773) 265-7605,6953460
2019-03-12T00:00:00.000,YAMA,MC,,BLK,,,701 N. Sacramento,(773) 265-1846,1538470
2019-03-11T00:00:00.000,ACUR,LL,TK,WHI,9847979,IL,701 N. Sacramento,(773) 265-7605,6953310
2019-03-11T00:00:00.000,AUDI,4D,,GRY,DL096A,IL,10300 S. Doty,(773) 568-8495,2872720
2019-03-11T00:00:00.000,CHEV,2D,,GRY,AM16898,IL,10300 S. Doty,(773) 568-8495,2872721
2019-03-11T00:00:00.000,CHEV,4D,,BLK,ZU33857,IL,10300 S. Doty,(773) 568-8495,2872716
2019-03-11T00:00:00.000,CHEV,LL,,BLK,BA45121,IL,701 N. Sacramento,(773) 265-7605,6953297
2019-03-11T00:00:00.000,CHRY,VN,,BLU,AG60743,IL,10300 S. Doty,(773) 568-8495,2872718
2019-03-11T00:00:00.000,DODG,2D,,SIL,AX21799,IL,10300 S. Doty,(773) 568-8495,2872759
2019-03-11T00:00:00.000,DODG,4D,,MAR,2BD9526,IL,701 N. Sacramento,(773) 265-7605,6953296
2019-03-11T00:00:00.000,DODG,4D,,BLU,BA18831,IL,10300 S. Doty,(773) 568-8495,2872773
2019-03-11T00:00:00.000,DODG,LL,,BLU,AS81379,IL,10300 S. Doty,(773) 785-9752,1719019
2019-03-11T00:00:00.000,FORD,2D,,SIL,BB31994,IL,10300 S. Doty,(773) 568-8495,2872753
2019-03-11T00:00:00.000,FORD,2D,,BLK,2472562,IL,10300 S. Doty,(773) 568-8495,2872730
2019-03-11T00:00:00.000,FORD,4T,,WHI,00214752,IL,10300 S. Doty,(773) 568-8495,2872769
2019-03-11T00:00:00.000,FORD,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2872770
2019-03-11T00:00:00.000,FRHT,SE,,WHI,501490F,TX,10300 S. Doty,(773) 568-8495,2872755
2019-03-11T00:00:00.000,GMC,LL,,WHI,,,10300 S. Doty,(773) 568-8495,2872758
2019-03-11T00:00:00.000,HOND,2D,,RED,,IL,10300 S. Doty,(773) 568-8495,2872715
2019-03-11T00:00:00.000,HOND,2D,,RED,BB25443,IL,701 N. Sacramento,(773) 265-7605,6953309
2019-03-11T00:00:00.000,HOND,4D,,SIL,,,400 E. Lower Wacker,(312) 744-7550,0200607
2019-03-11T00:00:00.000,HOND,4D,,SIL,BF17625,IL,10300 S. Doty,(773) 568-8495,2872771
2019-03-11T00:00:00.000,HOND,VN,,GRN,AH85787,IL,701 N. Sacramento,(773) 265-1846,1538469
2019-03-11T00:00:00.000,HYUN,LL,,RED,012XSR,KY,10300 S. Doty,(773) 568-8495,2872768
2019-03-11T00:00:00.000,JEEP,LL,,GRY,AY45046,IL,701 N. Sacramento,(773) 265-7605,6953369
2019-03-11T00:00:00.000,JEEP,LL,,WHI,288U086,IL,10300 S. Doty,(773) 568-8495,2872719
2019-03-11T00:00:00.000,JEEP,LL,,BLU,Z157359,IL,701 N. Sacramento,(773) 265-7605,6953368
2019-03-11T00:00:00.000,LINC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2872727
2019-03-11T00:00:00.000,NISS,4D,,TAN,ZX31439,IL,10300 S. Doty,(773) 785-9752,1719020
2019-03-11T00:00:00.000,NISS,4D,,SIL,344U428,IL,701 N. Sacramento,(773) 265-7605,6953295
2019-03-11T00:00:00.000,NISS,4D,,BLK,GVU199,MA,701 N. Sacramento,(773) 265-7605,6953363
2019-03-11T00:00:00.000,NISS,4D,,GRY,AK41349,IL,701 N. Sacramento,(773) 265-7605,6953308
2019-03-11T00:00:00.000,NISS,4D,,GLD,AT74700,IL,701 N. Sacramento,(773) 265-7605,6953370
2019-03-11T00:00:00.000,NISS,4D,,WHI,V568588,IL,701 N. Sacramento,(773) 265-7605,6953306
2019-03-11T00:00:00.000,NISS,4D,,BLK,BA61396,IL,10300 S. Doty,(773) 568-8495,2872767
2019-03-11T00:00:00.000,OLDS,4D,,GLD,AY12232,IL,10300 S. Doty,(773) 568-8495,2872757
2019-03-11T00:00:00.000,PONT,2D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2872772
2019-03-11T00:00:00.000,PONT,4D,,SIL,AV90419,IL,10300 S. Doty,(773) 568-8495,2872750
2019-03-11T00:00:00.000,PONT,4D,,GRY,349899,IL,701 N. Sacramento,(773) 265-7605,6953286
2019-03-11T00:00:00.000,PONT,4D,,SIL,391U563,IL,10300 S. Doty,(773) 568-8495,2872763
2019-03-11T00:00:00.000,SATR,4D,,WHI,BE82717,IL,10300 S. Doty,(773) 568-8495,2872756
2019-03-11T00:00:00.000,SATR,4D,,WHI,977352,IL,10300 S. Doty,(773) 568-8495,2872729
2019-03-11T00:00:00.000,TOYT,4D,,SIL,BB86741,IL,701 N. Sacramento,(773) 265-7605,6953380
2019-03-11T00:00:00.000,TOYT,4D,,TAN,AP43552,IL,10300 S. Doty,(773) 568-8495,2872712
2019-03-11T00:00:00.000,TOYT,4D,,GRY,2019707,IL,701 N. Sacramento,(773) 265-7605,6953360
2019-03-11T00:00:00.000,VOLK,4D,,BLU,VOLK,,701 N. Sacramento,(773) 265-7605,6953304
2019-03-11T00:00:00.000,VOLV,4D,,SIL,,IL,400 E. Lower Wacker,(312) 744-7550,0200602
2019-03-10T00:00:00.000,BUIC,4D,,BLK,AB54555,IL,10300 S. Doty,(773) 568-8495,2872693
2019-03-10T00:00:00.000,BUIC,4D,,TAN,BA25988,CA,701 N. Sacramento,(773) 265-7605,6953134
2019-03-10T00:00:00.000,CADI,2D,,WHI,AZ26195,IL,10300 S. Doty,(773) 568-8495,2872705
2019-03-10T00:00:00.000,CHEV,4D,,WHI,BB188833,IL,10300 S. Doty,(773) 568-8495,2872632
2019-03-10T00:00:00.000,CHEV,4D,,GRY,BE89293,IL,10300 S. Doty,(773) 568-8495,2872699
2019-03-10T00:00:00.000,CHEV,4D,,GRY,810ZXD,IN,10300 S. Doty,(773) 568-8495,2872680
2019-03-10T00:00:00.000,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2872692
2019-03-10T00:00:00.000,CHEV,PK,,BRO,1240631,IL,701 N. Sacramento,(773) 265-7605,6953285
2019-03-10T00:00:00.000,CHRY,2D,,WHI,BK22852,IL,10300 S. Doty,(773) 568-8495,2872700
2019-03-10T00:00:00.000,CHRY,4D,,BLK,BE22529,IL,701 N. Sacramento,(773) 265-7605,6953283
2019-03-10T00:00:00.000,CHRY,VN,,BGE,BE18866,IL,10300 S. Doty,(773) 568-8495,2872634
2019-03-10T00:00:00.000,DODG,4D,,GRY,514U813,IL,10300 S. Doty,(773) 568-8495,2872697
2019-03-10T00:00:00.000,DODG,4D,,BLU,AS71636,IL,701 N. Sacramento,(773) 265-7605,6953154
2019-03-10T00:00:00.000,DODG,VN,TK,TAN,AQ72798,IL,701 N. Sacramento,(773) 265-7605,6953159
2019-03-10T00:00:00.000,FORD,2D,,BLU,Z721837,IL,10300 S. Doty,(773) 568-8495,2872703
2019-03-10T00:00:00.000,FORD,4D,,SIL,BA44769,IL,701 N. Sacramento,(773) 265-7605,6953268
2019-03-10T00:00:00.000,FORD,4D,,TAN,K109126,IL,701 N. Sacramento,(773) 265-7605,6953276
2019-03-10T00:00:00.000,FORD,4D,,BGE,AB47696,IL,10300 S. Doty,(773) 568-8495,2872639
2019-03-10T00:00:00.000,FORD,4D,,BLU,BE20933,IL,701 N. Sacramento,(773) 265-7605,6953278
2019-03-10T00:00:00.000,FORD,4D,,BLK,AR12263,IL,701 N. Sacramento,(773) 265-7605,6953142
2019-03-10T00:00:00.000,FORD,4D,,SIL,CFJ4349,MI,10300 S. Doty,(773) 568-8495,2872704
2019-03-10T00:00:00.000,FORD,LL,,RED,BB30868,IL,10300 S. Doty,(773) 568-8495,2872698
2019-03-10T00:00:00.000,FORD,LL,,WHI,AJ28925,AZ,10300 S. Doty,(773) 568-8495,2872694
2019-03-10T00:00:00.000,GMC,LL,TK,BLK,AF33133,IL,10300 S. Doty,(773) 568-8495,2872688
2019-03-10T00:00:00.000,HOND,4D,,SIL,Z830335,IL,701 N. Sacramento,(773) 265-7605,6953279
2019-03-10T00:00:00.000,HYUN,4D,,DBL,,,10300 S. Doty,(773) 568-8495,2872702
2019-03-10T00:00:00.000,HYUN,4D,,SIL,Z691983,IL,701 N. Sacramento,(773) 265-7605,6953264
2019-03-10T00:00:00.000,HYUN,4D,,GRY,BB26964,IL,10300 S. Doty,(773) 568-8495,2872635
2019-03-10T00:00:00.000,KIA,LL,,SIL,ABY7202,WI,701 N. Sacramento,(773) 265-7605,6953127
2019-03-10T00:00:00.000,KIA,LL,TK,BLK,BF77053,IL,701 N. Sacramento,(773) 265-7605,6953275
2019-03-10T00:00:00.000,LEXS,4D,,BLU,AR17019,IL,10300 S. Doty,(773) 568-8495,2872633
2019-03-10T00:00:00.000,LEXS,4D,,BLU,E913120,IL,701 N. Sacramento,(773) 265-7605,6953150
2019-03-10T00:00:00.000,MITS,4D,,GRY,BA26647,IL,10300 S. Doty,(773) 568-8495,2872626
2019-03-10T00:00:00.000,NISS,4D,,GRY,BF22623,IL,10300 S. Doty,(773) 568-8495,2872637
2019-03-10T00:00:00.000,NISS,4D,,GRY,521U557,IL,10300 S. Doty,(773) 568-8495,2872708
2019-03-10T00:00:00.000,NISS,4D,,GRY,874109,IL,10300 S. Doty,(773) 568-8495,2872638
2019-03-10T00:00:00.000,NISS,LL,,SIL,ZV99001,IL,701 N. Sacramento,(773) 265-7605,6953137
2019-03-10T00:00:00.000,PONT,2D,,RED,BA29131,IL,701 N. Sacramento,(773) 265-7605,6953111
2019-03-10T00:00:00.000,SATU,4D,,GRY,H340842,IL,701 N. Sacramento,(773) 265-7605,6953148
2019-03-10T00:00:00.000,SUZI,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6953274
2019-03-10T00:00:00.000,TOYT,2D,,SIL,AQ47712,IL,10300 S. Doty,(773) 568-8495,2872701
2019-03-10T00:00:00.000,TOYT,2D,,GLD,AJ79305,IL,701 N. Sacramento,(773) 265-7605,6953129
2019-03-10T00:00:00.000,TOYT,2D,,BLK,,,701 N. Sacramento,(773) 265-7605,6953133
2019-03-10T00:00:00.000,TOYT,2D,,GRY,357989,IL,701 N. Sacramento,(773) 265-7605,6953135
2019-03-10T00:00:00.000,TOYT,4D,,BLK,Z681297,IL,400 E. Lower Wacker,(312) 744-7550,0200575
2019-03-10T00:00:00.000,TOYT,4D,,SIL,S317363,IL,701 N. Sacramento,(773) 265-7605,6953266
2019-03-10T00:00:00.000,TOYT,4D,,BLU,AR20848,IL,701 N. Sacramento,(773) 265-7605,6953128
2019-03-10T00:00:00.000,TOYT,4D,,GRY,BB36830,IL,701 N. Sacramento,(773) 265-7605,6953125
2019-03-10T00:00:00.000,TOYT,LL,,SIL,AK27644,IL,701 N. Sacramento,(773) 265-7605,6953139
2019-03-10T00:00:00.000,TOYT,VN,TK,BGE,BA42511,IL,701 N. Sacramento,(773) 265-7605,6953284
2019-03-10T00:00:00.000,VOLK,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2872696
2019-03-10T00:00:00.000,VOLK,4D,,BLK,R933527,IL,701 N. Sacramento,(773) 265-7605,6953272
2019-03-09T00:00:00.000,AUDI,2D,,BLK,AU48056,IL,701 N. Sacramento,(773) 265-7605,6953042
2019-03-09T00:00:00.000,BUIC,4D,,BLU,AL24572,IL,701 N. Sacramento,(773) 265-7605,6953069
2019-03-09T00:00:00.000,BUIC,4D,,BLK,AV40878,IL,701 N. Sacramento,(773) 265-7605,6952944
2019-03-09T00:00:00.000,BUIC,4D,,SIL,670U367,IL,10300 S. Doty,(773) 568-8495,2872603
2019-03-09T00:00:00.000,CADI,4D,,WHI,AV84259,IL,701 N. Sacramento,(773) 265-7605,6943048
2019-03-09T00:00:00.000,CADI,4D,,GLD,DL6284E,IL,701 N. Sacramento,(773) 265-7605,6953086
2019-03-09T00:00:00.000,CHEV,2D,,BLK,N219292,IL,10300 S. Doty,(773) 568-8495,2872605
2019-03-09T00:00:00.000,CHEV,2D,,MAR,800HAM,IN,10300 S. Doty,(773) 568-8495,2872561
2019-03-09T00:00:00.000,CHEV,4D,,WHI,AH18987,IL,10300 S. Doty,(773) 568-8495,2872608
2019-03-09T00:00:00.000,CHEV,4D,,RED,214MDB,IN,10300 S. Doty,(773) 568-8495,2872545
2019-03-09T00:00:00.000,CHEV,4D,,BLU,BE24081,IL,701 N. Sacramento,(773) 265-7605,6952921
2019-03-09T00:00:00.000,CHEV,4D,,SIL,L758449,IL,10300 S. Doty,(773) 568-8495,2872560
2019-03-09T00:00:00.000,CHEV,4D,,RED,AL82217,IL,10300 S. Doty,(773) 568-8495,2872576
2019-03-09T00:00:00.000,CHEV,4D,,GRY,AZ70805,IL,701 N. Sacramento,(773) 265-7605,6952906
2019-03-09T00:00:00.000,CHEV,4D,,MAR,ITSOK,IL,10300 S. Doty,(773) 568-8495,2872594
2019-03-09T00:00:00.000,CHEV,4D,,TAN,BE20938,IL,701 N. Sacramento,(773) 265-7605,6953055
2019-03-09T00:00:00.000,CHEV,DP,,WHI,81849F,IL,701 N. Sacramento,(773) 265-7605,6952926
2019-03-09T00:00:00.000,CHEV,LL,,GRY,5F67J4,TN,701 N. Sacramento,(773) 265-7605,6953074
2019-03-09T00:00:00.000,CHEV,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6953084
2019-03-09T00:00:00.000,CHEV,LL,,BRO,AV76118,IL,10300 S. Doty,(773) 568-8495,2872559
2019-03-09T00:00:00.000,CHEV,VN,,WHI,163875H,IL,10300 S. Doty,(773) 568-8495,2872606
2019-03-09T00:00:00.000,CHRY,4D,,SIL,BA25596,IL,701 N. Sacramento,(773) 265-7605,6953077
2019-03-09T00:00:00.000,CHRY,VN,TK,GLD,S138782,IL,701 N. Sacramento,(773) 265-7605,6953054
2019-03-09T00:00:00.000,CHRY,VN,TK,COM,AW31260,IL,701 N. Sacramento,(773) 265-7605,6953070
2019-03-09T00:00:00.000,DODG,4D,,BLU,AW33377,IL,701 N. Sacramento,(773) 265-7605,6953067
2019-03-09T00:00:00.000,DODG,VN,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2872548
2019-03-09T00:00:00.000,DODG,VN,,RED,Q152185,IL,701 N. Sacramento,(773) 265-7605,6953043
2019-03-09T00:00:00.000,FORD,4D,,TAN,S230362,IL,701 N. Sacramento,(773) 265-7605,6952949
2019-03-09T00:00:00.000,FORD,4D,,GRY,AF63011,IL,701 N. Sacramento,(773) 265-7605,6952917
2019-03-09T00:00:00.000,FORD,4D,,TAN,H899920,IL,701 N. Sacramento,(773) 265-7605,6953092
2019-03-09T00:00:00.000,FORD,LL,TK,WHI,AD70275,IL,10300 S. Doty,(773) 568-8495,2872565
2019-03-09T00:00:00.000,FORD,LL,,WHI,MAY12,IL,701 N. Sacramento,(773) 265-7605,6953085
2019-03-09T00:00:00.000,FORD,LL,,BLU,AN26081,IL,701 N. Sacramento,(773) 265-7605,6952931
2019-03-09T00:00:00.000,FORD,LL,,WHI,BA81178,IL,701 N. Sacramento,(773) 265-7605,6953050
2019-03-09T00:00:00.000,FORD,LL,,BLU,Q898515,IL,701 N. Sacramento,(773) 265-7605,6953068
2019-03-09T00:00:00.000,FORD,VC,,WHI,Q513787,IL,701 N. Sacramento,(773) 265-7605,6952932
2019-03-09T00:00:00.000,FORD,VN,,ONG,2054191B,IL,10300 S. Doty,(773) 568-8495,2872564
2019-03-09T00:00:00.000,GMC,LL,TK,GRN,AD59478,IL,701 N. Sacramento,(773) 265-7605,6953104
2019-03-09T00:00:00.000,HOND,2D,,SIL,P700377,IL,701 N. Sacramento,(773) 265-7605,6952936
2019-03-09T00:00:00.000,HOND,2D,,SIL,AG82329,IL,10300 S. Doty,(773) 568-8495,2872568
2019-03-09T00:00:00.000,HOND,2D,,BLK,AD56867,IL,701 N. Sacramento,(773) 265-7605,6952950
2019-03-09T00:00:00.000,HOND,2D,,WHI,AX25782,IL,10300 S. Doty,(773) 568-8495,2872544
2019-03-09T00:00:00.000,HYUN,4D,,RED,BA23070,IL,701 N. Sacramento,(773) 265-7605,6952914
2019-03-09T00:00:00.000,HYUN,LL,TK,BLK,631U052,IL,10300 S. Doty,(773) 568-8495,2872569
2019-03-09T00:00:00.000,INFI,4D,,SIL,431761D,IL,701 N. Sacramento,(773) 265-7605,6953097
2019-03-09T00:00:00.000,JEEP,4D,,RED,KSEJODA,IN,10300 S. Doty,(773) 568-8495,2872563
2019-03-09T00:00:00.000,JEEP,LL,,BLU,AW18377,IL,701 N. Sacramento,(773) 265-7605,6953071
2019-03-09T00:00:00.000,JEEP,LL,,BLU,AQ40163,IL,701 N. Sacramento,(773) 265-7605,6952905
2019-03-09T00:00:00.000,JEEP,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6953035
